row,uri,label,resource,dbpl,score,combined,editdist,altLabel,definition
184,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Clorofila,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
183,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Cholorophyll,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
182,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Clorofila,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
181,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Chlorophylle,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
180,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Chlorophyllous,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
179,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,クロロフィル,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
178,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Chlorophyll,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
177,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,E140 (E number),"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
83,http://purl.dataone.org/odo/ECSO_00000504,phytoplankton,http://dbpedia.org/resource/Phytoplankton,Phytoplankton,1.3862944,1.260267636,1,Photoplankton,"Phytoplankton /ˌfaɪtoʊˈplæŋktən/ are the autotrophic components of the plankton community and a key factor of oceans, seas and freshwater basin ecosystems. The name comes from the Greek words φυτόν (phyton), meaning ""plant"", and πλαγκτός (planktos), meaning ""wanderer"" or ""drifter"". Most phytoplankton are too small to be individually seen with the unaided eye."
86,http://purl.dataone.org/odo/ECSO_00000504,phytoplankton,http://dbpedia.org/resource/Phytoplankton,Phytoplankton,1.3862944,1.260267636,1,Phytoplancton,"Phytoplankton /ˌfaɪtoʊˈplæŋktən/ are the autotrophic components of the plankton community and a key factor of oceans, seas and freshwater basin ecosystems. The name comes from the Greek words φυτόν (phyton), meaning ""plant"", and πλαγκτός (planktos), meaning ""wanderer"" or ""drifter"". Most phytoplankton are too small to be individually seen with the unaided eye."
81,http://purl.dataone.org/odo/ECSO_00000504,phytoplankton,http://dbpedia.org/resource/Phytoplankton,Phytoplankton,1.3862944,1.260267636,1,Fitoplancton,"Phytoplankton /ˌfaɪtoʊˈplæŋktən/ are the autotrophic components of the plankton community and a key factor of oceans, seas and freshwater basin ecosystems. The name comes from the Greek words φυτόν (phyton), meaning ""plant"", and πλαγκτός (planktos), meaning ""wanderer"" or ""drifter"". Most phytoplankton are too small to be individually seen with the unaided eye."
420,http://purl.dataone.org/odo/ECSO_00000510,circumference,http://dbpedia.org/resource/Circumference,Circumference,1.3862944,1.260267636,1,Circumference of a circle,"Circumference (from Latin circumferentia, meaning ""carrying around"") is the linear distance around the edge of a closed curve or circular object. The circumference of a circle is of special importance in geometry and trigonometry. Informally ""circumference"" may also refer to the edge itself rather than to the length of the edge."
426,http://purl.dataone.org/odo/ECSO_00000510,circumference,http://dbpedia.org/resource/Circumference,Circumference,1.3862944,1.260267636,1,Circumference,"Circumference (from Latin circumferentia, meaning ""carrying around"") is the linear distance around the edge of a closed curve or circular object. The circumference of a circle is of special importance in geometry and trigonometry. Informally ""circumference"" may also refer to the edge itself rather than to the length of the edge."
425,http://purl.dataone.org/odo/ECSO_00000510,circumference,http://dbpedia.org/resource/Circumference,Circumference,1.3862944,1.260267636,1,Perimeter of a circle,"Circumference (from Latin circumferentia, meaning ""carrying around"") is the linear distance around the edge of a closed curve or circular object. The circumference of a circle is of special importance in geometry and trigonometry. Informally ""circumference"" may also refer to the edge itself rather than to the length of the edge."
176,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,يخضور,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
